name,num_handles,num_threads,nice,memory_percent,cpu_percent,pid,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
svchost.exe,178,2,,0.0991398816520643,0.0,1764,288,0,5792,0,0.09375,0.078125,329,0,8.12109375,1.81640625,benign
msedge.exe,334,16,64.0,1.8446980191575064,0.0,1788,6342,9005,3845432,20930695,8.234375,3.71875,51398,0,151.109375,86.75390625,benign
svchost.exe,393,5,,0.1368120829532335,0.0,1812,2,2,232,320,0.421875,1.96875,751,0,11.20703125,4.140625,benign
svchost.exe,187,2,,0.0930360313146596,0.0,1848,0,0,0,0,0.046875,0.25,196,0,7.62109375,1.73828125,benign
svchost.exe,174,6,,0.105005300335664,0.0,1876,0,0,0,0,0.65625,0.5,2482,0,8.6015625,2.1484375,benign
Discord.exe,196,7,32.0,0.3911709712322672,0.0,1904,11,10,6047,120,0.03125,0.046875,130,0,32.04296875,10.34375,benign
svchost.exe,658,10,,0.1216478297712439,0.0,2012,0,0,0,0,0.859375,0.9375,673,0,9.96484375,3.41015625,benign
RuntimeBroker.exe,326,2,32.0,0.3413387555870497,0.0,2020,12,2,147178,248,1.015625,1.625,176,0,27.9609375,6.375,benign
svchost.exe,311,10,,0.1012380802055471,0.0,2076,2,0,824,0,0.515625,1.234375,449,0,8.29296875,3.1484375,benign
svchost.exe,215,4,,0.1228399880402682,0.0,2100,0,0,0,0,0.03125,0.078125,300,0,10.0625,2.3984375,benign
svchost.exe,364,4,,0.1099169924040443,0.0,2108,0,0,0,0,0.0625,0.3125,410,0,9.00390625,2.203125,benign
python.exe,142,7,32.0,0.826642543741479,0.0,2124,933,0,13632385,0,0.796875,1.53125,3324,0,67.71484375,147.81640625,benign
svchost.exe,302,10,32.0,0.2126810351939427,0.0,2132,150,2535,551151,5306747,0.609375,0.71875,113,0,17.421875,5.23828125,benign
svchost.exe,220,3,,0.1589385404263253,0.0,2200,4,0,512,0,0.078125,0.078125,535,0,13.01953125,2.2578125,benign
svchost.exe,205,7,,0.2362857689206246,0.0,2256,106156,711,54317796,244496,1214.03125,4.921875,5220,0,19.35546875,11.1328125,benign
svchost.exe,512,19,,0.2817785284665935,0.0,2328,85,26,2786918,173646,0.203125,0.828125,1511,0,23.08203125,9.6640625,benign
svchost.exe,176,2,,0.0891734385230208,0.0,2348,0,0,0,0,0.25,0.703125,80,0,7.3046875,1.8671875,benign
conhost.exe,109,5,32.0,0.07248322275668,0.0,2384,2,2,0,113,0.015625,0.03125,229,0,5.9375,1.2890625,benign
spoolsv.exe,438,7,,0.1526439447658768,0.0,2388,2,2,232,320,0.015625,0.265625,581,0,12.50390625,5.10546875,benign
svchost.exe,417,12,,0.2077216567948014,0.0,2444,1,2,116,32928,0.796875,3.328125,1463,0,17.015625,8.85546875,benign
svchost.exe,182,5,,0.0922730500224841,0.0,2520,155,111,9432,11044,0.078125,0.125,55,0,7.55859375,1.9609375,benign
svchost.exe,580,14,32.0,0.4508742573450063,0.0,2712,1352,10345,6336283,23140119,5.890625,3.1875,23220,0,36.93359375,9.68359375,benign
svchost.exe,309,3,,0.1817326065300707,0.0,2728,0,0,0,0,0.9375,1.265625,68,0,14.88671875,3.32421875,benign
svchost.exe,355,16,,0.4253620703878854,0.0,2732,275,816,81653640,4285092,1.890625,3.96875,8382,0,34.84375,25.70703125,benign
svchost.exe,270,5,,0.1564588512267547,0.0,2740,854,92,9260950,255050,0.28125,0.375,1143,0,12.81640625,3.625,benign
svchost.exe,359,11,,0.1815418612070268,0.0,2752,12764,6333,104000824,52429744,3.109375,2.0,174,0,14.87109375,8.4609375,benign
svchost.exe,676,11,,0.4388573019932409,0.0,2768,249,559,19997991,1153488,4.3125,3.40625,24191,0,35.94921875,20.59375,benign
MpDefenderCoreService.exe,477,9,,0.2145884884243816,0.0,2780,286,10,1895209,20446,0.1875,0.5625,497,0,17.578125,8.359375,benign
svchost.exe,205,4,,0.1065312629200152,0.0,2804,519,349,34880,60276,0.046875,0.140625,725,0,8.7265625,2.20703125,benign
svchost.exe,141,1,,0.0749152256254896,0.0,2840,0,0,0,0,0.03125,0.015625,37,0,6.13671875,1.55078125,benign
svchost.exe,136,3,,0.066999294719168,0.0,2872,1,0,512,0,0.0,0.03125,141,0,5.48828125,1.28125,benign
svchost.exe,366,5,,0.126893326154951,0.0,2908,1,1,116,160,0.203125,0.28125,398,0,10.39453125,2.8046875,benign
svchost.exe,411,8,,0.2650883127002528,0.0,2916,1048,33,3419662,66080,0.265625,0.46875,1701,0,21.71484375,4.9921875,benign
MsMpEng.exe,866,29,,2.868523540595612,0.0,2936,2447,1197,159748279,2603894,77.625,35.546875,376068,0,234.9765625,333.625,benign
svchost.exe,114,4,,0.0641381148735096,0.0,2980,0,0,0,0,0.046875,0.234375,497,0,5.25390625,1.359375,benign
SearchProtocolHost.exe,364,11,,0.1742458526005978,0.0,3060,6,0,413636,0,0.03125,0.0625,330,0,14.2734375,2.83203125,benign
svchost.exe,384,11,,0.1480660570128233,0.0,3144,2,2,232,320,0.078125,0.15625,573,0,12.12890625,3.3359375,benign
Code.exe,219,7,32.0,0.3514005713776151,0.0,3204,40,9,9241,108,0.015625,0.078125,169,0,28.78515625,10.4609375,benign
sihost.exe,618,15,32.0,0.3488255095165226,0.0,3340,206,0,105472,0,3.6875,6.5,65281,0,28.57421875,7.05859375,benign
powershell.exe,478,9,32.0,0.5481543720973927,0.0,3384,143,2,483772,120,4.453125,4.59375,44020,0,44.90234375,56.71484375,benign
msedge.exe,2040,73,32.0,2.707534487946565,0.0,3512,518824,479652,410140083,516296864,120.203125,1313.65625,1539338,0,221.7890625,115.25390625,benign
dllhost.exe,212,4,,0.1375273779146481,0.0,3532,43,65,3325952,1720320,0.078125,0.1875,319,0,11.265625,3.5,benign
SearchIndexer.exe,740,17,,0.5246926973629936,0.0,3816,4523,960,5391450,38490782,18.171875,6.75,49244,0,42.98046875,39.66796875,benign
svchost.exe,167,9,,0.1393871448143261,0.0,3868,1,0,5742,0,0.171875,0.171875,1338,0,11.41796875,2.12890625,benign
svchost.exe,272,5,,0.2043836136415333,0.0,3968,0,0,0,0,0.140625,0.34375,106,0,16.7421875,3.49609375,benign
svchost.exe,205,5,,0.0953726615219473,0.0,4000,0,0,0,0,0.0,0.046875,101,0,7.8125,1.87890625,benign
FileCoAuth.exe,200,3,32.0,0.3037142406166415,0.0,4132,9,122,216238,46134,0.046875,0.1875,201,0,24.87890625,11.26953125,benign
taskhostw.exe,314,9,32.0,0.21206111289405,0.0,4136,76,957,5365985,25017961,0.40625,1.421875,3807,0,17.37109375,7.77734375,benign
svchost.exe,218,4,,0.1376227505761701,0.0,4296,10,0,8870,0,0.5625,1.375,128,0,11.2734375,2.859375,benign
SearchFilterHost.exe,169,8,,0.1078664801813225,0.0,4344,363,0,7414,0,0.015625,0.109375,238,0,8.8359375,2.26171875,benign
svchost.exe,173,3,,0.0936082672837913,0.0,4384,264,0,5392,0,0.015625,0.015625,82,0,7.66796875,1.77734375,benign
svchost.exe,303,6,,0.1781084453922367,0.0,4436,11,4,4856,4202,0.0625,0.15625,119,0,14.58984375,3.90625,benign
ctfmon.exe,470,10,128.0,0.2378594178357367,0.0,4484,0,0,0,0,3.21875,13.015625,198534,0,19.484375,4.33984375,benign
explorer.exe,2967,95,32.0,2.1659131431634253,0.0,4520,47644,596,25346714,1006575,30.984375,60.0,583264,0,177.421875,95.421875,benign
conhost.exe,117,5,32.0,0.0748675392947287,0.0,4880,420,1248,675,75211,3.40625,36.4375,1074823,0,6.1328125,1.30078125,benign
taskhostw.exe,129,2,32.0,0.0907470874381329,0.0,4900,0,0,0,0,0.015625,0.015625,41,0,7.43359375,1.38671875,benign
msedge.exe,259,9,32.0,0.2881208104578031,0.0,5020,33,29,11288,24048,0.140625,0.34375,1872,0,23.6015625,8.97265625,benign
AggregatorHost.exe,248,4,,0.099569058628913,0.0,5024,215,0,101001803,0,0.984375,0.734375,256,0,8.15625,2.4453125,benign
svchost.exe,401,4,,0.2389085171124782,0.0,5108,161,72,344876,126983,0.46875,0.546875,57,0,19.5703125,5.78125,benign
svchost.exe,251,9,,0.1121582499498101,0.0,5152,1,0,63942,0,0.0625,0.21875,667,0,9.1875,4.37109375,benign
svchost.exe,287,5,32.0,0.2390515761047611,0.0,5352,2,0,2734,0,1.421875,0.984375,14808,0,19.58203125,3.7890625,benign
dllhost.exe,129,2,32.0,0.0885535162231281,0.0,5376,1,0,8220,0,0.015625,0.046875,174,0,7.25390625,1.30078125,benign
NisSrv.exe,206,3,,0.1315665865695264,0.0,5648,0,0,0,0,0.125,0.171875,739,0,10.77734375,4.1171875,benign
msedge.exe,273,12,32.0,0.2466813890265169,0.0,5716,121199,122079,517216,628416,21.25,26.359375,40507,0,20.20703125,8.73828125,benign
svchost.exe,381,8,,0.2655651760078625,0.0,5928,5,2,103892,8192,0.234375,0.4375,149,0,21.75390625,5.60546875,benign
OneDrive.Sync.Service.exe,500,16,16384.0,0.0178823740353651,0.0,5960,856,909,1100166,398020,0.484375,0.890625,2002,0,1.46484375,36.32421875,benign
StartMenuExperienceHost.exe,614,7,32.0,0.6995107859327231,0.0,6124,85,746,281930,162946,1.046875,0.984375,4127,0,57.30078125,20.0,benign
SearchApp.exe,1502,45,32.0,3.0878329757653296,0.0,6324,13508,4580,71118173,39773729,13.328125,8.359375,43583,0,252.94140625,173.3984375,benign
svchost.exe,583,12,32.0,0.3319445484271379,0.0,6456,935,3088,15434595,91228934,10.171875,9.8125,11661,0,27.19140625,8.90625,benign
RuntimeBroker.exe,343,4,32.0,0.3142052333840557,0.0,6480,2450,6,902652,96,0.71875,1.234375,311,0,25.73828125,9.046875,benign
Code.exe,1073,56,32.0,1.3968756869812025,0.0,6496,152923,96427,123319933,105274019,63.46875,82.734375,1113218,0,114.42578125,117.56640625,benign
RuntimeBroker.exe,774,12,32.0,0.5476775087897829,0.0,6588,2435,4,1788076,568,1.59375,2.9375,7926,0,44.86328125,14.5859375,benign
Code.exe,510,17,32.0,4.261202830469848,0.0,6684,789056,500487,410214615,10999318576,848.375,590.4375,4217618,0,349.05859375,321.6328125,benign
svchost.exe,229,8,,0.0926068543378109,0.0,6736,1,0,4549,0,0.0625,0.328125,182,0,7.5859375,2.078125,benign
svchost.exe,151,2,,0.0933698356299865,0.0,6996,1,1,5677,4096,0.03125,0.15625,53,0,7.6484375,1.57421875,benign
powershell.exe,613,9,32.0,0.6485817846800033,0.0,7008,151,225,488603,3576,2.84375,2.421875,8406,0,53.12890625,57.4375,benign
Code.exe,350,16,32.0,0.5307965477003982,0.0,7124,1519,3454,3009006,582661,1.03125,1.296875,9140,0,43.48046875,13.08984375,benign
msedge.exe,207,8,32.0,0.0879335939232354,0.0,7180,159,120,11744,1440,0.015625,0.09375,458,0,7.203125,2.11328125,benign
Code.exe,354,23,32.0,1.1145249225454772,0.0,7284,5492,3057,27586663,13130668,4.765625,3.0,86439,0,91.296875,89.25390625,benign
msedge.exe,342,20,32768.0,0.6421441300272718,0.0,7360,138914,129715,313435162,15392856,91.859375,74.40625,469119,0,52.6015625,24.96875,benign
msedge.exe,430,19,32.0,0.6856340636812799,0.0,7368,116289,222678,104841302,303952201,31.046875,91.296875,309140,0,56.1640625,30.703125,benign
msedge.exe,202,11,32.0,0.2268915617607128,0.0,7484,20974,48360,18236099,20031582,3.890625,4.75,115625,0,18.5859375,10.49609375,benign
msedge.exe,446,18,64.0,2.003445814260788,0.0,7700,18370,26959,33842058,44445689,40.875,14.46875,154131,0,164.11328125,118.6953125,benign
Code.exe,332,25,32.0,1.037130007720417,0.0,7876,135,5081,1228959,22076168,7.890625,8.921875,252483,0,84.95703125,86.07421875,benign
SecurityHealthSystray.exe,167,1,32.0,0.10872483413502,0.0,7884,1,0,5300,0,0.015625,0.140625,389,0,8.90625,1.6875,benign
SecurityHealthService.exe,396,6,,0.1826863331452902,0.0,8152,1,1,8480,4096,0.375,0.625,2194,0,14.96484375,4.71875,benign
TextInputHost.exe,550,10,32.0,0.451398806983377,0.0,8168,1,0,512,0,2.640625,3.65625,102893,0,36.9765625,8.96875,benign
OneDrive.exe,892,23,32.0,1.1375097339722666,0.0,8256,882,3158,5107420,1109870,1.5,2.265625,12338,0,93.1796875,51.0859375,benign
msedgewebview2.exe,799,21,64.0,3.695786006636984,0.0,8292,42746,32085,52541402,259851305,89.46875,36.96875,325280,0,302.7421875,270.703125,benign
svchost.exe,291,3,,0.1480183706820623,0.0,8336,3,0,10881,0,0.1875,0.203125,156,0,12.125,2.6796875,benign
dllhost.exe,245,5,32.0,0.1373366325916042,0.0,8532,159,165,10120212,2355200,0.046875,0.21875,726,0,11.25,3.46875,benign
svchost.exe,262,4,,0.1489244109665208,0.0,8616,15,8,11638,36864,0.171875,0.421875,110,0,12.19921875,2.76171875,benign
msedge.exe,630,16,64.0,2.050035359414259,0.0,8728,5134,7602,7953702,11518773,6.234375,2.859375,43649,0,167.9296875,115.0625,benign
msedge.exe,242,15,64.0,0.5849205331141033,0.0,8804,187,312,840784,65552,0.140625,0.171875,1622,0,47.9140625,19.33984375,benign
Code.exe,398,30,32.0,1.319433085825381,0.0,8820,6888,11033,2459832,40257046,7.609375,11.34375,174213,0,108.08203125,126.8203125,benign
Discord.exe,323,17,32768.0,0.7147704117762347,0.0,8904,6349,5733,20093372,752320,2.84375,8.578125,25796,0,58.55078125,18.3515625,benign
Code.exe,363,23,32.0,1.8011127128419766,0.0,8996,32470,52417,30642797,228297385,15.59375,11.5,245997,0,147.5390625,185.125,benign
Discord.exe,1578,60,32.0,1.3441822914903263,0.0,9052,32917,24316,50011776,77126146,19.859375,43.546875,552451,0,110.109375,117.1484375,benign
svchost.exe,397,9,,0.2098198553482843,0.0,9072,51,14,3196769,2773544,1.703125,3.5625,16916,0,17.1875,5.796875,benign
Code.exe,325,17,32768.0,1.3481879432742483,0.0,9088,614394,616676,10991675442,69195976,287.484375,1747.4375,5756210,0,110.4375,121.3828125,benign
notepad.exe,242,1,32.0,0.1960385057583628,0.0,9096,1,0,60,0,1.453125,5.640625,58060,0,16.05859375,2.5703125,benign
svchost.exe,176,5,,0.0903655967920451,0.0,9168,3,2,6020,276,0.0,0.03125,50,0,7.40234375,1.72265625,benign
Discord.exe,348,15,32.0,0.643479347288579,0.0,9220,8767,18744,15730784,5288525,2.6875,3.484375,24367,0,52.7109375,14.64453125,benign
msedgewebview2.exe,344,26,32768.0,0.6515383371871837,0.0,9340,30841,36233,235912808,4321568,15.671875,44.40625,160605,0,53.37109375,16.296875,benign
SearchApp.exe,963,24,32.0,1.2168597883585268,0.0,9476,9347,5409,34208084,30439281,16.75,14.21875,41048,0,99.6796875,71.8203125,benign
audiodg.exe,208,6,32.0,0.1650423907637299,0.0,9544,1,0,8283,0,21.875,37.34375,11789,0,13.51953125,7.5625,benign
msedgewebview2.exe,376,22,32.0,0.4652755292348203,0.0,9768,6572,19371,6645866,21650458,3.015625,3.984375,27646,0,38.11328125,14.7421875,benign
conhost.exe,114,5,32.0,0.0750582846177726,0.0,9992,84,191,94,5229,0.03125,0.078125,3165,0,6.1484375,1.32421875,benign
RuntimeBroker.exe,136,1,32.0,0.097804664390757,0.0,10044,1,0,4448,0,0.03125,0.109375,67,0,8.01171875,1.53515625,benign
Discord.exe,890,42,32.0,4.191914591874154,0.0,10088,24806,34457,152217744,49846875,68.78125,59.6875,737135,0,343.3828125,341.06640625,benign
WinStore.App.exe,530,12,32.0,0.0175485697200383,0.0,10104,2,0,1024,0,0.34375,1.234375,852,0,1.4375,14.91015625,benign
msedge.exe,485,17,64.0,1.888760188780646,0.0,10236,107651,111362,29101222,26040478,83.234375,42.625,626197,0,154.71875,107.11328125,benign
msedgewebview2.exe,1145,54,32.0,1.2761815838251782,0.0,10340,20148,16600,26053069,23835169,3.6875,5.15625,54565,0,104.5390625,41.53515625,benign
Discord.exe,303,9,32.0,0.9698445950166832,0.0,10496,4860,10086,308820,764388,1.828125,2.015625,24622,0,79.4453125,11.57421875,benign
msedgewebview2.exe,147,9,32.0,0.0825927248780064,0.0,10532,20,12,2132,144,0.0,0.015625,400,0,6.765625,2.078125,benign
msedge.exe,504,22,64.0,1.869447224822452,0.0,10536,96571,362298,39170632,76462800,625.65625,172.84375,1535726,0,153.13671875,122.0546875,benign
conhost.exe,114,5,32.0,0.076107383894514,0.0,10692,58,169,8423,5831,0.28125,3.40625,61863,0,6.234375,1.2734375,benign
svchost.exe,226,8,,0.1218385750942878,0.0,11240,1,0,6025,0,0.1875,0.15625,345,0,9.98046875,3.01171875,benign
python.exe,158,4,32.0,0.1567926555420815,0.0,11480,64,0,7188108,0,0.0625,0.1875,148,0,12.84375,4.6171875,benign
svchost.exe,120,4,,0.0736753810257043,0.0,11524,1,0,3070,0,0.015625,0.015625,53,0,6.03515625,1.34765625,benign
RuntimeBroker.exe,339,9,32.0,0.2854980622659495,0.0,11652,175,0,10545,0,1.21875,2.203125,9391,0,23.38671875,4.40625,benign
ApplicationFrameHost.exe,339,2,32.0,0.3906941079246575,0.0,12256,25,0,30577,0,0.296875,0.875,523,0,32.00390625,10.50390625,benign
ShellExperienceHost.exe,731,18,32.0,0.6545902623558859,0.0,12536,141,0,1367533,0,7.484375,8.703125,94051,0,53.62109375,13.515625,benign
RuntimeBroker.exe,197,7,32.0,0.1358106700072531,0.0,12540,0,0,0,0,0.0625,0.046875,600,0,11.125,2.6015625,benign
powershell.exe,703,9,32.0,0.9725150295392976,0.0,12572,154,149,570149,2151,4.328125,3.3125,7559,0,79.6640625,61.78125,benign
System,3137,126,,0.001764394238156,0.0,4,289,2263,895936,84990574,0.0,1625.9375,3372790,0,0.14453125,0.1953125,benign
Registry,0,4,,0.8826739823856231,0.0,108,485,2240,28171776,64258048,0.0,3.03125,4984,0,72.3046875,3.9296875,benign
smss.exe,53,2,,0.0129229956362238,0.0,352,22,32,13220,7486,0.0,0.234375,853,0,1.05859375,1.05859375,benign
svchost.exe,218,1,,0.1167361377028636,0.0,376,0,0,0,0,0.09375,0.25,32,0,9.5625,2.25390625,benign
msedge.exe,207,14,64.0,0.3511621397238103,0.0,420,22,50,64560,7928,0.171875,0.671875,466,0,28.765625,15.421875,benign
csrss.exe,468,10,,0.0617061120046999,0.0,456,220,0,170059,0,0.109375,0.765625,9486,0,5.0546875,1.703125,benign
wininit.exe,165,1,,0.0809237033013723,0.0,532,2,0,9732,0,0.015625,0.125,231,0,6.62890625,1.359375,benign
csrss.exe,617,12,,0.066951608388407,0.0,540,102395,0,2751216,0,1.3125,90.125,1676028,0,5.484375,1.87890625,benign
winlogon.exe,286,5,,0.1301836829774582,0.0,604,4,1,9988,160,0.09375,0.640625,669,0,10.6640625,3.6875,benign
services.exe,599,5,,0.1058636542893616,0.0,672,27,1,124532,160,0.984375,2.40625,2357,0,8.671875,4.28125,benign
lsass.exe,1401,8,,0.2312787041907224,0.0,696,1070,694,88814,118913,1.65625,2.1875,16598,0,18.9453125,7.55859375,benign
dwm.exe,970,25,,1.053200301186865,0.0,720,2,0,109516,0,331.578125,294.9375,1331568,0,86.2734375,43.98828125,benign
svchost.exe,1394,16,,0.3912663438937891,0.0,820,136,4,264704,77824,2.96875,9.40625,29912,0,32.05078125,11.67578125,benign
fontdrvhost.exe,50,5,,0.0392458502162813,0.0,840,0,0,0,0,0.0,0.09375,1710,0,3.21484375,1.45703125,benign
fontdrvhost.exe,50,5,,0.0498322156452175,0.0,848,0,0,0,0,0.03125,0.140625,4796,0,4.08203125,1.6875,benign
svchost.exe,1212,11,,0.188456379167368,0.0,944,18,0,9216,0,9.453125,10.546875,16579,0,15.4375,8.24609375,benign
svchost.exe,266,4,,0.0895072428383476,0.0,992,0,0,0,0,0.28125,0.265625,86,0,7.33203125,2.2109375,benign
svchost.exe,189,6,,0.1350476887150775,0.0,1056,0,0,0,0,0.90625,1.34375,2737,0,11.0625,2.6328125,benign
svchost.exe,228,2,,0.1294683880160436,0.0,1076,0,0,0,0,0.046875,0.203125,57,0,10.60546875,2.34375,benign
svchost.exe,407,8,,0.1942741115202068,0.0,1164,1379,994,74021840,18989016,0.671875,1.078125,3028,0,15.9140625,15.51171875,benign
svchost.exe,398,8,,0.1802066439457196,0.0,1172,1,242,6,4275086,0.484375,1.59375,2206,0,14.76171875,6.03515625,benign
svchost.exe,409,12,,0.170383259808959,0.0,1232,0,0,0,0,1.46875,1.84375,21587,0,13.95703125,3.46484375,benign
svchost.exe,171,2,,0.072435536425919,0.0,1276,0,0,0,0,0.28125,0.59375,8384,0,5.93359375,1.5078125,benign
svchost.exe,244,2,,0.1577940684880619,0.0,1300,192,0,4601344,0,0.0625,0.1875,118,0,12.92578125,3.15234375,benign
svchost.exe,146,3,,0.0989491363290204,0.0,1428,0,0,0,0,0.1875,0.21875,111,0,8.10546875,4.2578125,benign
svchost.exe,256,7,,0.123126106024834,0.0,1448,0,0,0,0,0.734375,1.515625,1279,0,10.0859375,2.76171875,benign
svchost.exe,181,7,,0.0900794788074793,0.0,1492,34,0,714,0,0.0625,0.109375,210,0,7.37890625,2.03515625,benign
svchost.exe,237,3,,0.0709572601723288,0.0,1500,0,0,0,0,0.03125,0.125,1177,0,5.8125,1.328125,benign
svchost.exe,238,4,,1.0222518725229932,0.0,1508,66,297,51475991,19072374,33.984375,34.515625,82762,0,83.73828125,78.81640625,benign
svchost.exe,263,1,,0.1424867563137894,0.0,1540,0,0,0,0,0.078125,0.09375,58,0,11.671875,2.0,benign
msedgewebview2.exe,189,12,32.0,0.2243641862303812,0.0,1568,412,777,18248447,27046783,0.40625,0.34375,2334,0,18.37890625,9.6953125,benign
svchost.exe,236,7,,0.0891257521922598,0.0,1612,0,0,0,0,0.1875,0.4375,426,0,7.30078125,2.24609375,benign
svchost.exe,127,1,,0.0824973522164845,0.0,1620,0,0,0,0,0.0,0.078125,49,0,6.7578125,1.40625,benign
MemCompression,0,82,,2.645923748603386,0.0,1632,0,0,0,0,0.0,17.5625,107564,0,216.7421875,0.84375,benign
svchost.exe,167,5,,0.1399593807834578,0.0,1744,394,0,210869,0,0.109375,0.15625,200,0,11.46484375,3.390625,benign
svchost.exe,178,2,,0.0991398816520643,0.0,1764,288,0,5792,0,0.09375,0.078125,330,0,8.12109375,1.81640625,benign
msedge.exe,332,16,64.0,1.7735023273313728,0.0,1788,6342,9007,3845432,20930919,8.234375,3.71875,51427,0,145.27734375,86.73828125,benign
svchost.exe,393,5,,0.1368120829532335,0.0,1812,2,2,232,320,0.421875,1.984375,774,0,11.20703125,4.140625,benign
svchost.exe,187,2,,0.0930360313146596,0.0,1848,0,0,0,0,0.046875,0.25,196,0,7.62109375,1.73828125,benign
svchost.exe,174,5,,0.1000459219365228,0.0,1876,0,0,0,0,0.65625,0.5,2455,0,8.1953125,2.09375,benign
Discord.exe,196,7,32.0,0.3911709712322672,0.0,1904,11,10,6047,120,0.03125,0.046875,130,0,32.04296875,10.34375,benign
svchost.exe,650,9,,0.1212186527943951,0.0,2012,0,0,0,0,0.859375,0.9375,424,0,9.9296875,3.35546875,benign
RuntimeBroker.exe,326,1,32.0,0.3411956965947668,0.0,2020,12,2,147178,248,1.015625,1.625,176,0,27.94921875,6.3046875,benign
svchost.exe,303,10,,0.1011427075440252,0.0,2076,2,0,824,0,0.515625,1.296875,386,0,8.28515625,3.14453125,benign
svchost.exe,214,3,,0.1226969290479853,0.0,2100,0,0,0,0,0.03125,0.078125,305,0,10.05078125,2.3125,benign
svchost.exe,364,4,,0.1099169924040443,0.0,2108,0,0,0,0,0.0625,0.3125,411,0,9.00390625,2.203125,benign
svchost.exe,302,9,32.0,0.2127287215247036,0.0,2132,150,2535,551151,5306747,0.609375,0.71875,123,0,17.42578125,5.19921875,benign
svchost.exe,220,3,,0.1589385404263253,0.0,2200,4,0,512,0,0.078125,0.078125,535,0,13.01953125,2.2578125,benign
svchost.exe,195,5,,0.224841049537991,0.0,2256,106159,711,54319332,244496,1214.234375,4.96875,5029,0,18.41796875,10.1328125,benign
svchost.exe,489,15,,0.2795372709208278,0.0,2328,85,26,2786918,173646,0.203125,0.84375,829,0,22.8984375,9.4609375,benign
svchost.exe,187,6,,0.0896979881613915,0.0,2348,0,0,0,0,0.25,0.703125,109,0,7.34765625,2.1484375,benign
conhost.exe,109,5,32.0,0.07248322275668,0.0,2384,2,2,0,113,0.015625,0.03125,229,0,5.9375,1.2890625,benign
spoolsv.exe,438,7,,0.1526439447658768,0.0,2388,2,2,232,320,0.015625,0.265625,581,0,12.50390625,5.10546875,benign
